ID,SEASON,WEEK,SEASON_TYPE,START_DATE,START_TIME_TBD,COMPLETED,NEUTRAL_SITE,CONFERENCE_GAME,ATTENDANCE,VENUE_ID,VENUE,HOME_ID,HOME_TEAM,HOME_CONFERENCE,HOME_DIVISION,HOME_POINTS,HOME_LINE_SCORES,HOME_POST_WIN_PROB,HOME_PREGAME_ELO,HOME_POSTGAME_ELO,AWAY_ID,AWAY_TEAM,AWAY_CONFERENCE,AWAY_DIVISION,AWAY_POINTS,AWAY_LINE_SCORES,AWAY_POST_WIN_PROB,AWAY_PREGAME_ELO,AWAY_POSTGAME_ELO,EXCITEMENT_INDEX,HIGHLIGHTS,NOTES
401433117,2022,4,regular,2022-09-24T22:00:00.000Z,False,True,False,True,,6553.0,Helen and Leonard Moretz Stadium,2331,Lenoir-Rhyne,South Atlantic,ii,34.0,"[3, 17, 7, 7]",,,,2105,Carson-Newman,South Atlantic,ii,13.0,"[3, 0, 3, 7]",,,,,,
401423440,2022,4,regular,2022-09-24T22:00:00.000Z,False,True,False,True,,3650.0,Bragg Memorial Stadium,50,Florida A&M,SWAC,fcs,38.0,"[0, 14, 14, 10]",0.8818982053100834,,,2010,Alabama A&M,SWAC,fcs,25.0,"[10, 9, 0, 6]",0.11810179468991655,,,5.9344108258,,
401422923,2022,4,regular,2022-09-24T22:00:00.000Z,False,True,False,False,,3710.0,Ernest W. Spangler Stadium,2241,Gardner-Webb,Big South,fcs,14.0,"[0, 7, 7, 0]",0.0025433984334334507,,,2382,Mercer,Southern,fcs,45.0,"[21, 7, 7, 10]",0.9974566015665666,,,1.6706308083,,
401432966,2022,4,regular,2022-09-24T22:00:00.000Z,False,True,False,True,,6072.0,Schwan Regional Event Center,2587,Southwest Minnesota State,Northern Sun,ii,27.0,"[7, 7, 0, 6, 7]",,,,568,Minot State,Northern Sun,ii,20.0,"[3, 0, 7, 10, 0]",,,,,,
401433039,2022,4,regular,2022-09-24T22:00:00.000Z,False,True,False,True,,4430.0,Mihalik-Thompson Stadium,215,Slippery Rock,Pennsylvania State Athletic,ii,30.0,"[7, 10, 6, 7]",,,,611,Seton Hill College,Pennsylvania State Athletic,ii,2.0,"[2, 0, 0, 0]",,,,,,
401413205,2022,4,regular,2022-09-24T22:00:00.000Z,False,True,False,False,,4899.0,Fifth Third Bank Stadium,338,Kennesaw State,Atlantic Sun,fcs,24.0,"[14, 0, 7, 3]",0.9960284271596712,,,2747,Wofford,Southern,fcs,22.0,"[6, 3, 0, 13]",0.003971572840328785,,,7.2363794300,,
401432701,2022,4,regular,2022-09-24T22:00:00.000Z,False,True,False,False,,5781.0,Irwin Belk Stadium,351,Wingate,South Atlantic,ii,10.0,"[3, 0, 7, 0, 0]",,,,2213,Emory & Henry,South Atlantic,ii,17.0,"[0, 10, 0, 0, 7]",,,,,,
401416605,2022,4,regular,2022-09-24T22:00:00.000Z,False,True,False,False,18434.0,3608.0,Paulson Stadium,290,Georgia Southern,Sun Belt,fbs,34.0,"[3, 10, 7, 14]",0.6158255220241213,1385.0,1398.0,2050,Ball State,Mid-American,fbs,23.0,"[3, 7, 10, 3]",0.38417447797587867,1295.0,1282.0,8.8960970083,,
401423450,2022,4,regular,2022-09-24T22:00:00.000Z,False,True,False,True,,4582.0,Hornet Stadium,2011,Alabama State,SWAC,fcs,15.0,"[6, 0, 3, 6]",0.042673778167341456,,,2504,Prairie View,SWAC,fcs,25.0,"[7, 7, 3, 8]",0.9573262218326586,,,5.5326642503,,
401431534,2022,4,regular,2022-09-24T22:00:00.000Z,False,True,False,True,,3600.0,Tom Adams Field,131,Wayne State (MI),GLIAC,ii,9.0,"[3, 0, 6, 0]",,,,125,Grand Valley State,GLIAC,ii,48.0,"[13, 7, 14, 14]",,,,,,
401424426,2022,4,regular,2022-09-24T22:00:00.000Z,False,True,False,True,,3695.0,Delaware Stadium,48,Delaware,CAA,fcs,35.0,"[14, 0, 14, 7]",0.9920378083964406,,,2261,Hampton,CAA,fcs,3.0,"[0, 0, 0, 3]",0.007962191603559376,,,1.5072291428,,
401431980,2022,4,regular,2022-09-24T22:00:00.000Z,False,True,False,True,,5220.0,Garrison Stadium,2804,Chowan,CIAA,ii,21.0,"[0, 14, 0, 7]",,,,2736,Winston-Salem,CIAA,ii,7.0,"[0, 0, 0, 7]",,,,,,
401431868,2022,4,regular,2022-09-24T22:00:00.000Z,False,True,False,False,,3926.0,Setzler Field,2444,Newberry,South Atlantic,ii,32.0,"[3, 15, 7, 7]",,,,101784,Erskine,South Atlantic,ii,14.0,"[0, 0, 0, 14]",,,,,,
401415624,2022,4,regular,2022-09-24T22:00:00.000Z,False,True,False,True,39227.0,3699.0,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,fbs,20.0,"[3, 0, 0, 14, 3, 0]",0.3224369680995101,1550.0,1532.0,2426,Navy,American Athletic,fbs,23.0,"[0, 3, 0, 14, 3, 3]",0.6775630319004899,1342.0,1360.0,6.7809990124,,
401404160,2022,4,regular,2022-09-24T22:00:00.000Z,False,True,False,False,20004.0,3992.0,Williams Stadium,2335,Liberty,FBS Independents,fbs,21.0,"[7, 7, 0, 7]",0.9690754288707171,1594.0,1570.0,2006,Akron,Mid-American,fbs,12.0,"[0, 3, 3, 6]",0.03092457112928293,936.0,960.0,2.6618736001,,
401426335,2022,4,regular,2022-09-24T22:00:00.000Z,False,True,False,True,,3918.0,Foreman Field,295,Old Dominion,Sun Belt,fbs,29.0,"[0, 0, 21, 8]",0.29990711531077185,1364.0,1363.0,2032,Arkansas State,Sun Belt,fbs,26.0,"[0, 12, 7, 7]",0.7000928846892281,1245.0,1246.0,8.8789612215,,
401426570,2022,4,regular,2022-09-24T22:00:00.000Z,False,True,False,False,26377.0,4728.0,John O'Quinn Field at TDECU Stadium,248,Houston,American Athletic,fbs,34.0,"[7, 3, 14, 10]",0.9927712854053415,1527.0,1520.0,242,Rice,Conference USA,fbs,27.0,"[0, 14, 10, 3]",0.0072287145946584586,1204.0,1211.0,6.6976325214,,
401431103,2022,4,regular,2022-09-24T23:00:00.000Z,False,True,False,True,,5796.0,Charles D. Lindberg Stadium,2042,Augustana (IL),CCIW,iii,28.0,"[7, 7, 0, 14]",,,,396,Wheaton College (Ill),CCIW,iii,38.0,"[7, 14, 14, 3]",,,,,,
401426567,2022,4,regular,2022-09-24T23:00:00.000Z,False,True,False,False,17939.0,6526.0,Hancock Whitney Stadium,6,South Alabama,Sun Belt,fbs,38.0,"[14, 3, 14, 7]",0.9298015504880479,1410.0,1450.0,2348,Louisiana Tech,Conference USA,fbs,14.0,"[0, 7, 0, 7]",0.07019844951195209,1227.0,1187.0,4.0116607688,,
401415222,2022,4,regular,2022-09-24T23:00:00.000Z,False,True,False,True,17454.0,3905.0,Romney Stadium,328,Utah State,Mountain West,fbs,24.0,"[7, 9, 0, 8]",0.1730675130315562,1445.0,1420.0,2439,UNLV,Mountain West,fbs,34.0,"[14, 13, 7, 0]",0.8269324869684438,1395.0,1420.0,3.0206132754,,
401405091,2022,4,regular,2022-09-24T23:00:00.000Z,False,True,False,True,53117.0,6577.0,SHI Stadium,164,Rutgers,Big Ten,fbs,10.0,"[3, 0, 0, 7]",0.003964266135742514,1355.0,1347.0,2294,Iowa,Big Ten,fbs,27.0,"[7, 10, 7, 3]",0.9960357338642575,1694.0,1702.0,2.9227055363,,
401433125,2022,4,regular,2022-09-24T23:00:00.000Z,False,True,False,True,,4750.0,The Reservation,2336,Limestone,South Atlantic,ii,27.0,"[0, 13, 7, 7]",,,,2842,UVA-Wise,South Atlantic,ii,13.0,"[7, 0, 6, 0]",,,,,,
401444110,2022,4,regular,2022-09-24T23:00:00.000Z,False,True,False,True,,5936.0,Koi Ishto Stadium,2191,East Central,Great American,ii,31.0,"[3, 7, 7, 14]",,,,2823,Northwestern Oklahoma State,Great American,ii,3.0,"[0, 0, 3, 0]",,,,,,
401432424,2022,4,regular,2022-09-24T23:00:00.000Z,False,True,False,True,,6035.0,"Memorial Stadium (Wayne, NE)",2844,Wayne State (NE),Northern Sun,ii,48.0,"[7, 27, 14, 0]",,,,3066,Concordia-St. Paul,Northern Sun,ii,21.0,"[0, 7, 7, 7]",,,,,,
401431975,2022,4,regular,2022-09-24T23:00:00.000Z,False,True,False,True,,6055.0,Craig Field at Spratt Memorial Stadium,137,Missouri Western,Mid America,ii,31.0,"[3, 7, 7, 14, 0]",,,,2687,Washburn,Mid America,ii,38.0,"[14, 3, 7, 7, 7]",,,,,,
401415040,2022,4,regular,2022-09-24T23:00:00.000Z,False,True,False,False,20422.0,4729.0,Benson Field at Yulman Stadium,2655,Tulane,American Athletic,fbs,24.0,"[7, 10, 0, 7]",0.819352753101689,1512.0,1491.0,2572,Southern Mississippi,Sun Belt,fbs,27.0,"[0, 10, 7, 10]",0.18064724689831102,1254.0,1275.0,4.1528370522,,
401432520,2022,4,regular,2022-09-24T23:00:00.000Z,False,True,False,True,,5114.0,Shelton Stadium,2810,Hardin-Simmons,American Southwest,iii,20.0,"[6, 14, 0, 0]",,,,2371,Mary Hardin-Baylor,American Southwest,iii,50.0,"[6, 30, 14, 0]",,,,,,
401432760,2022,4,regular,2022-09-24T23:00:00.000Z,False,True,False,True,,5849.0,Reeves Field (PA),2242,Geneva College,Presidents',iii,7.0,"[0, 7, 0, 0]",,,,2963,Case Western Reserve,Presidents',iii,34.0,"[7, 6, 7, 14]",,,,,,
401432773,2022,4,regular,2022-09-24T23:00:00.000Z,False,True,False,True,,5864.0,Robert E. Thorn Field,146,Grove City College,Presidents',iii,42.0,"[0, 14, 14, 14]",,,,2614,St. Vincent,Presidents',iii,7.0,"[0, 0, 0, 7]",,,,,,
401418779,2022,4,regular,2022-09-24T23:00:00.000Z,False,True,False,False,,4133.0,Braly Municipal Stadium,2453,North Alabama,Atlantic Sun,fcs,28.0,"[14, 7, 0, 7]",0.05849473925811281,,,2627,Tarleton State,Western Athletic,fcs,43.0,"[6, 14, 14, 9]",0.9415052607418872,,,4.7511448708,,
401431511,2022,4,regular,2022-09-24T23:00:00.000Z,False,True,False,False,,3609.0,Allgood-Bailey Stadium,2402,Missouri S&T,Great Lakes,ii,10.0,"[0, 3, 7, 0]",,,,2273,Hillsdale,Great Midwest Athletic,ii,17.0,"[3, 7, 0, 7]",,,,,,
401431474,2022,4,regular,2022-09-24T23:00:00.000Z,False,True,False,True,,3875.0,Paul Laird Field,199,Southeastern Oklahoma,Great American,ii,34.0,"[7, 14, 6, 7]",,,,200,Southern Nazarene,Great American,ii,45.0,"[7, 14, 3, 21]",,,,,,
401431459,2022,4,regular,2022-09-24T23:00:00.000Z,False,True,False,True,,5891.0,Wilkins Stadium,2568,Southern Arkansas,Great American,ii,28.0,"[7, 14, 0, 7]",,,,2271,Henderson State,Great American,ii,24.0,"[9, 7, 0, 8]",,,,,,
401431467,2022,4,regular,2022-09-24T23:00:00.000Z,False,True,False,True,,6064.0,Crain Family Stadium,319,Oklahoma Baptist,Great American,ii,31.0,"[7, 10, 0, 14, 0]",,,,2927,Southwestern Oklahoma,Great American,ii,38.0,"[10, 7, 3, 11, 7]",,,,,,
401430731,2022,4,regular,2022-09-24T23:00:00.000Z,False,True,False,True,,5871.0,Convoy Leslie Cotton Boll Stadium,2028,Arkansas-Monticello,Great American,ii,35.0,"[14, 0, 14, 7]",,,,2033,Arkansas Tech,Great American,ii,14.0,"[0, 14, 0, 0]",,,,,,
401431451,2022,4,regular,2022-09-24T23:00:00.000Z,False,True,False,True,,6065.0,Cliff Harris Stadium,2888,Ouachita Baptist,Great American,ii,21.0,"[0, 14, 7, 0]",,,,2264,Harding,Great American,ii,13.0,"[6, 7, 0, 0]",,,,,,
401431825,2022,4,regular,2022-09-24T23:00:00.000Z,False,True,True,True,,6036.0,Blue Wahoos Stadium,110242,West Florida,Gulf South,ii,42.0,"[0, 21, 0, 14, 7, 0]",,,,2170,Delta State,Gulf South,ii,45.0,"[7, 14, 7, 7, 7, 3]",,,,,,
401420848,2022,4,regular,2022-09-24T23:00:00.000Z,False,True,False,False,,3944.0,Strawberry Stadium,2545,Southeastern Louisiana,Southland,fcs,41.0,"[7, 14, 3, 17]",,,,2916,Incarnate Word,Southland,fcs,35.0,"[7, 14, 7, 7]",,,,,,
401403893,2022,4,regular,2022-09-24T23:00:00.000Z,False,True,True,True,63580.0,3687.0,AT&T Stadium,245,Texas A&M,SEC,fbs,23.0,"[0, 13, 10, 0]",0.3009270115672987,1706.0,1708.0,8,Arkansas,SEC,fbs,21.0,"[14, 0, 0, 7]",0.6990729884327014,1665.0,1663.0,6.7158801555,,
